BATCH,PROG,WEEK,DATE,MON,DAY,YEAR,LOCATION,RM,SHORE,GEAR,Experimental_Net_ID,BPER,GPER,SET_SAMP,CLDCV,WINDD,WINDV,WAVEH,AIRT,TWTEMP,TCOND,TTDS,TSAL,TDOPERC,TDO,TPH,BWTEMP,BCOND,BTDS,BSAL,BDOPERC,BDO,BPH,AVG_DEPTH,Bottom Line Loc,COMMENTS,SURVEY,TVEL,BVEL,Secchi,Reviewed/Entered,First Check,Second Check,Third Check,Habitat,GPS Point
201817506,12,22,6/4/2018,6,4,2018,ROGERS PT.,82,3,3,,1,1,1,4,5,5,1,20.2,21.3,239.4,167.7,0.12,94,8.28,7.9,20.8,236.5,167.05,0.12,86.2,7.65,7.73,41,,"South Net, Orange Tape, 4 sturgeon were caught, and 1 was let go.",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,17
201817507,12,22,6/5/2018,6,5,2018,ROGERS PT.,82,3,3,,1,1,1,1,0,0,1,14,20.3,232.8,166.4,0.12,85.5,7.73,7.54,20.3,232.9,166.4,0.12,85,7.79,7.62,41,,"South Net, Orange Tape",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,22
201817508,12,22,6/5/2018,6,5,2018,ROGERS PT.,82,3,3,,1,1,1,1,0,0,1,14,20.3,232.8,166.4,0.12,85.5,7.73,7.54,20.3,232.9,166.4,0.12,85,7.79,7.62,42,,"Middle Net, Pink Tape, 2 Sturgeon caught and 1 let go.",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,21
201817509,12,22,6/5/2018,6,5,2018,ROGERS PT.,82,3,3,,1,1,1,1,0,0,1,14,20.3,232.8,166.4,0.12,85.5,7.73,7.54,20.3,232.9,166.4,0.12,85,7.79,7.62,41,,"North Net, No Tape",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,20
201817510,12,22,6/6/2018,6,6,2018,PYC,83,3,3,,1,1,1,4,0,0,1,15.2,20.6,236,167.7,0.12,88.2,7.92,7.52,20.6,236.1,167.7,0.12,87,7.81,7.66,65,,"North Net, No Tape",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,25
201817511,12,22,6/6/2018,6,6,2018,PYC,83,3,3,,1,1,1,4,0,0,1,15.2,20.6,236,167.7,0.12,88.2,7.92,7.52,20.6,236.1,167.7,0.12,87,7.81,7.66,65,,"Middle Net, Orange Tape",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,24
201817512,12,22,6/6/2018,6,6,2018,PYC,83,3,3,,1,1,1,4,0,0,1,15.2,20.6,236,167.7,0.12,88.2,7.92,7.52,20.6,236.1,167.7,0.12,87,7.81,7.66,65,,"South Net, Pink Tape",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,23
201817513,12,22,6/7/2018,6,7,2018,ROGERS PT.,80,3,3,,1,1,1,4,5,3,1,,20.6,235.8,167.7,0.12,85.5,7.71,7.51,20.6,235.9,167.7,0.12,87.1,7.83,7.41,55,,"South Net, No Tape, No Thermometer present",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,28
201817514,12,22,6/7/2018,6,7,2018,ROGERS PT.,80,3,3,,1,1,1,4,5,3,1,,20.6,235.8,167.7,0.12,85.5,7.71,7.51,20.6,235.9,167.7,0.12,87.1,7.83,7.41,48,,"Middle Net, Orange Tape, 3 caught but let 1 go, No Thermometer present",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,27
201817515,12,22,6/7/2018,6,7,2018,ROGERS PT.,80,3,3,,1,1,1,4,5,3,1,,20.6,235.8,167.7,0.12,85.5,7.71,7.51,20.6,235.9,167.7,0.12,87.1,7.83,7.41,48,,"North Net, Pink Tape, No Thermometer present",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,26
201817516,12,23,6/11/2018,6,11,2018,ROGERS PT.,80,3,3,,1,1,1,2,1,5,1,27,21.2,253.6,177.45,0.13,83.4,7.31,6.68,21,252.3,177.45,0.13,71.8,6.32,6.7,45,,"South Net, No Fish were caught",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,31
201817517,12,23,6/11/2018,6,11,2018,ROGERS PT.,80,3,3,,1,1,1,2,1,5,1,27,21.2,253.6,177.45,0.13,83.4,7.31,6.68,21,252.3,177.45,0.13,71.8,6.32,6.7,43,,Middle Net,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,30
201817518,12,23,6/11/2018,6,11,2018,ROGERS PT.,80,3,3,,1,1,1,2,1,5,1,27,21.2,253.6,177.45,0.13,83.4,7.31,6.68,21,252.3,177.45,0.13,71.8,6.32,6.7,45,,North Net,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,29
201817519,12,23,6/11/2018,6,11,2018,ROGERS PT.,81,3,2,,1,1,1,2,1,5,1,,,,,,,,,,,,,,,,42,,"Drift Net Used, No Fish Caught, YSI not recorded for sampling",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,0
201817520,12,23,6/12/2018,6,12,2018,ROGERS PT.,80,3,3,,1,1,1,1,5,15,1,25.5,21.4,256.1,178.75,0.13,83.8,7.68,7.16,21.1,254.6,178.75,0.13,84.6,7.5,7.27,55,,Pink Tape,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,33
201817521,12,23,6/12/2018,6,12,2018,ROGERS PT.,80,3,3,,1,1,1,1,5,15,1,25.5,21.4,256.1,178.75,0.13,83.8,7.68,7.16,21.1,254.6,178.75,0.13,84.6,7.5,7.27,43,,Orange Tape,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,34
201817522,12,23,6/12/2018,6,12,2018,ROGERS PT.,80,3,3,,1,1,1,1,5,15,1,25.5,21.4,256.1,178.75,0.13,83.8,7.68,7.16,21.1,254.6,178.75,0.13,84.6,7.5,7.27,45,,"No Tape,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,35
201817523,12,23,6/13/2018,6,13,2018,CRUM ELBOW,82,3,3,,1,1,1,6,5,5,1,20,21.2,257.5,180.7,0.13,74.6,6.61,7.23,21.2,257.7,180.7,0.13,75.8,6.7,7.36,45,,"3 sturgeon caught, 1 let go.",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,38
201817524,12,23,6/13/2018,6,13,2018,CRUM ELBOW,82,3,3,,1,1,1,6,5,5,1,20,21.2,257.5,180.7,0.13,74.6,6.61,7.23,21.2,257.7,180.7,0.13,75.8,6.7,7.36,44,,"6 sturgeon caught, 1 let go",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,37
201817525,12,23,6/13/2018,6,13,2018,CRUM ELBOW,82,3,3,,1,1,1,6,5,5,1,20,21.2,257.5,180.7,0.13,74.6,6.61,7.23,21.2,257.7,180.7,0.13,75.8,6.7,7.36,45,,"Pink Tape, 4 Sturgeon caught, 3 scanned and let go",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,36
201817526,12,23,6/14/2018,6,14,2018,CRUM ELBOW,82,3,3,,1,1,1,1,5,5,1,27.5,21.3,269.5,188.5,0.14,82.7,7.3,7.42,21.2,267.3,187.2,0.14,75.5,6.74,7.36,41,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,39
201817527,12,23,6/14/2018,6,14,2018,CRUM ELBOW,82,3,3,,1,1,1,1,5,5,1,27.5,21.3,269.5,188.5,0.14,82.7,7.3,7.42,21.2,267.3,187.2,0.14,25.5,6.74,7.36,41,,Orange Tape,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,40
201817528,12,23,6/15/2018,6,15,2018,HYDE PARK,82,3,3,,1,1,1,4,5,5,1,19.6,21.3,261.8,183.3,0.13,84.5,7.48,7.45,21.3,261.8,183.3,0.13,83.8,7.43,7.47,41,,Pink Tape,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,43
201817529,12,23,6/15/2018,6,15,2018,HYDE PARK,82,3,3,,1,1,1,4,5,5,1,19.6,21.3,261.8,183.3,0.13,84.5,7.48,7.45,21.3,261.8,183.3,0.13,83.8,7.43,7.47,41,,"5 sturgeon caught, 2 scanned and let go",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,42
201817530,12,23,6/15/2018,6,15,2018,CRUM ELBOW,81,3,3,,1,1,1,4,5,7,1,19.6,21.3,261.4,182.65,0.13,82.6,7.32,7.92,21.3,261.5,182.65,0.13,84.1,7.38,7.65,42,,"Orange Tape, 5 sturgeon caught, 8 scanned and let go",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,41
201817531,12,24,6/18/2018,6,18,2018,CRUM ELBOW,81,3,3,,1,1,1,4,5,6,2,30.3,22.5,273.9,187.2,0.14,91.7,7.95,7.73,22,270.2,186.55,0.14,88.9,7.77,7.84,41,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,45
201817532,12,24,6/18/2018,6,18,2018,CRUM ELBOW,81,3,3,,1,1,1,4,5,6,2,30.3,22.5,273.9,187.2,0.14,91.7,7.95,7.73,22,270.2,186.55,0.14,88.9,7.77,7.84,41,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,44
201817533,12,24,6/19/2018,6,19,2018,CRUM ELBOW,81,3,3,,1,1,1,1,1,10,1,26.5,22.8,278.4,189.15,0.14,92.5,7.93,7.7,22.5,276.3,188.5,0.14,89.1,7.73,7.47,42,,"South Net, No fish were caught",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,48
201817534,12,24,6/19/2018,6,19,2018,CRUM ELBOW,81,3,3,,1,1,1,1,1,10,1,26.5,22.8,278.4,189.15,0.14,92.5,7.93,7.7,22.5,276.3,188.5,0.14,89.1,7.73,7.47,42,,"Middle Net,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,,,47
201817535,12,24,6/19/2018,6,19,2018,CRUM ELBOW,81,3,3,,1,1,1,1,1,10,1,26.5,22.8,278.4,189.15,0.14,92.5,7.93,7.7,22.5,276.3,188.5,0.14,89.1,7.73,7.45,40,,"North Net, No fish were caught",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,46
201817536,12,24,6/20/2018,6,20,2018,A FRAME,83,3,3,,1,1,1,4,5,2,1,19.4,22.4,270.5,185.25,0.14,81.1,7.06,7.69,22.4,270.4,185.25,0.14,77.2,6.61,7.5,68,,"Pink Tape, Caught 4 sturgeon, scanned and let go 4",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,49
201817537,12,24,6/20/2018,6,20,2018,PYC,83,3,3,,1,1,1,4,5,2,1,19.4,22.4,270.5,185.25,0.14,81.1,7.06,7.69,22.4,270.4,185.25,0.14,77.2,6.61,7.5,65,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,50
201817538,12,24,6/20/2018,6,20,2018,PYC,83,3,3,,1,1,1,4,5,2,1,19.4,22.4,270.5,185.25,0.14,81.1,7.06,7.69,22.4,270.4,185.25,0.14,77.2,6.61,7.5,60,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,51
201817539,12,24,6/21/2018,6,21,2018,A FRAME,83,3,3,,1,1,1,2,1,10,2,22,22.7,246.7,167.7,0.12,87.3,7.49,7.94,,,,,,,,70,,"No Fish caught; Only had short YSI cable, so only have water quality data for surface,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,53
201817540,12,24,6/21/2018,6,21,2018,PYC,83,3,3,,1,1,1,2,1,10,2,22,22.7,246.7,167.7,0.12,87.3,7.49,7.94,,,,,,,,,,"No Fish Caught; Had short cable for YSI, so only have surface water quality data,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,52
201817541,12,24,6/21/2018,6,21,2018,A FRAME,83,3,3,,1,1,1,1,1,10,2,25,22.7,246.7,167.7,0.12,87.3,7.49,7.94,,,,,,,,69,,"No Tape; Had short YSI cable, so only recorded surface water quality data,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,54
201817542,12,24,6/22/2018,6,22,2018,CRUM ELBOW,81,3,3,,1,1,1,4,1,10,2,20.6,22.7,272.3,185.25,0.14,85.7,7.24,7.58,22.6,271.9,185.5,0.14,82.1,7.09,7.4,43,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,57
201817543,12,24,6/22/2018,6,22,2018,CRUM ELBOW,81,3,3,,1,1,1,4,1,10,2,20.6,22.7,272.3,185.25,0.14,85.7,7.24,7.58,22.6,271.9,185.5,0.14,82.1,7.09,7.4,44,,No fish caught,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,56
201817544,12,24,6/22/2018,6,22,2018,CRUM ELBOW,81,3,3,,1,1,1,4,1,10,2,20.6,22.7,272.3,185.25,0.14,85.7,7.24,7.58,22.6,271.9,185.5,0.14,82.1,7.09,7.4,43,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,55
201817545,12,25,6/25/2018,6,25,2018,PYC,83,3,3,,1,1,1,1,1,20,5,23.7,22.9,281.4,190.45,0.14,83.2,7.14,7.45,22.9,281.4,190.45,0.14,83.6,7.18,7.52,58,,"No fish caught,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,58
201817546,12,25,6/25/2018,6,25,2018,A FRAME,83,3,3,,1,1,1,1,1,20,5,,22.9,281.4,190.45,0.14,83.2,7.14,7.45,22.9,281.4,190.45,0.14,83.6,7.18,7.52,68,,,Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,59
201817547,12,25,6/25/2018,6,25,2018,A FRAME,83,3,3,,1,1,1,1,1,20,5,,22.9,281.4,190.45,0.14,83.2,7.14,7.45,22.9,281.4,190.45,0.14,83.6,7.18,7.52,70,,"no air temperature recorded,",Adult Atlantic Sturgeon Survey,,,,JTH,CP,DB,EH,,60
201917501,12,22,6/3/2019,6,3,2019,Hyde Park,81,3,3,,1,1,1,1,7,12,2,17.4,19.3,219.7,160.55,0.12,80.6,7.44,7.29,19.2,220,160.55,0.12,78.8,7.28,7.31,44.5,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,64
201917502,12,22,6/3/2019,6,3,2019,Hyde Park,81,3,3,,1,1,1,1,7,12,2,17.4,19.3,219.7,160.55,0.12,80.6,7.44,7.29,19.2,220,160.55,0.12,78.8,7.28,7.31,43.5,,GPS point 62 not a net,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,63
201917503,12,22,6/3/2019,6,3,2019,Hyde Park,81,3,3,,1,1,1,1,7,12,2,17.4,19.3,219.7,160.55,0.12,80.6,7.44,7.29,19.2,220,160.55,0.12,78.8,7.28,7.31,46,,GPS Point 62 not a net,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,
201917504,12,22,6/4/2019,6,4,2019,ROGERS PT.,80,3,3,,1,1,1,5,1,10,2,17.2,19.4,219,159.25,0.12,81,7.45,7.19,19.2,218,159.25,0.12,76.2,7.05,7.15,52,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,67
201917505,12,22,6/4/2019,6,4,2019,ROGERS PT.,80,3,3,,1,1,1,5,1,10,2,17.2,19.4,219,159.25,0.12,81,7.45,7.19,19.2,218,159.25,0.12,76.2,7.05,7.15,55,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,66
201917506,12,22,6/4/2019,6,4,2019,ROGERS PT.,80,3,3,,1,1,1,5,1,10,2,17.2,19.4,219,159.25,0.12,81,7.45,7.19,19.2,218,159.25,0.12,76.2,7.05,7.15,63,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,65
201917507,12,22,6/4/2019,6,4,2019,Hyde Park,80,3,3,,1,1,1,3,0,0,1,,,,,,,,,,,,,,,,45,,No air temp & water quality. Hail Mary Set,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,68
201917508,12,22,6/5/2019,6,5,2019,Hyde Park,81,3,3,,1,1,1,1,5,10,1,23.2,19.6,196.4,142.35,0.1,98.5,9.02,7.25,19.3,194.9,142.35,0.1,97.6,9.06,7.24,46,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,69
201917509,12,22,6/5/2019,6,5,2019,Hyde Park,81,3,3,,1,1,1,1,5,10,1,23.2,19.6,196.4,142.35,0.1,98.5,9.02,7.25,19.3,194.9,142.35,0.1,97.6,9.06,7.24,45,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,70
201917510,12,22,6/6/2019,6,6,2019,Hyde Park,81,3,3,,1,1,1,1,1,10,1,22.9,19.9,197.1,142.23,0.1,96.6,8.83,7.51,19.6,195.7,141.7,0.1,97.1,8.92,7.67,43,,Caught and released recap: 3C8.0000A3345D,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,73
201917511,12,22,6/6/2019,6,6,2019,Hyde Park,81,3,3,,1,1,1,1,1,10,1,22.9,19.9,197.1,142.23,0.1,96.6,8.83,7.51,19.6,195.7,141.7,0.1,97.1,8.92,7.67,44,,All fish scanned and thrown back.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,72
201917512,12,22,6/6/2019,6,6,2019,Hyde Park,81,3,3,,1,1,1,1,1,10,1,22.9,19.9,197.1,142.23,0.1,96.6,8.83,7.51,19.6,195.7,141.7,0.1,97.1,8.92,7.67,45,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,71
201917513,12,23,6/10/2019,6,10,2019,Hyde Park,81,3,3,,1,1,1,4,1,3,1,14.9,20.6,202,143.65,0.1,93,8.28,7.86,20.5,201.5,143,0.1,91.5,8.27,8.04,45,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,74
201917514,12,23,6/10/2019,6,10,2019,Hyde Park,81,3,3,,1,1,1,4,1,3,1,14.9,20.6,202,143.65,0.1,93,8.28,7.86,20.5,201.5,143,0.1,91.5,8.27,8.04,45,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,75
201917515,12,23,6/11/2019,6,11,2019,Hyde Park,81,3,3,,1,1,1,4,1,10,1,18.7,20.7,202.7,143.65,0.1,96,8.61,7.65,20.7,202.4,143,0.1,97.3,8.71,7.76,47,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,78
201917516,12,23,6/11/2019,6,11,2019,Hyde Park,81,3,3,,1,1,1,4,1,10,1,18.7,20.7,202.7,143.65,0.1,96,8.61,7.65,20.7,202.4,143,0.1,97.3,8.71,7.76,47,,No fish were caught.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,77
201917517,12,23,6/11/2019,6,11,2019,Hyde Park,81,3,3,,1,1,1,4,1,10,1,18.7,20.7,202.7,143.65,0.1,96,8.61,7.65,20.7,202.4,143,0.1,97.3,8.71,7.76,47,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,76
201917518,12,23,6/12/2019,6,12,2019,ROGERS PT.,80,3,3,,1,1,1,1,0,0,1,21,20.9,203.9,143.65,0.1,93.2,8.31,7.61,20.8,203.6,143.65,0.1,96.9,8.66,7.6,63,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,79
201917519,12,23,6/12/2019,6,12,2019,ROGERS PT.,80,3,3,,1,1,1,1,0,0,1,21,20.9,203.9,143.65,0.1,93.2,8.31,7.61,20.8,203.6,143.65,0.1,96.9,8.66,7.6,55,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,80
201917520,12,23,6/12/2019,6,12,2019,ROGERS PT.,80,3,3,,1,1,1,1,0,0,1,21,20.9,203.9,143.65,0.1,93.2,8.31,7.61,20.8,203.6,143.65,0.1,96.9,8.66,7.6,55,,All scanned and thrown back. 1 recap: 3C8.0000A33452,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,81
201917521,12,23,6/13/2019,6,13,2019,ROGERS PT.,80,3,3,,1,1,1,6,3,5,1,,21,204.3,143.65,0.1,97,8.61,7.76,20.9,204,143.65,0.1,93.8,8.26,7.86,63,,No air temp. No Fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,84
201917522,12,23,6/13/2019,6,13,2019,ROGERS PT.,80,3,3,,1,1,1,6,8,5,1,,21,204.3,143.65,0.1,97,8.61,7.76,20.9,204,143.65,0.1,93.8,8.26,7.86,62,,No air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,83
201917523,12,23,6/13/2019,6,13,2019,ROGERS PT.,80,3,3,,1,1,1,6,8,5,1,,21,204.3,143.65,0.1,97,8.61,7.76,20.9,204,143.65,0.1,93.8,8.26,7.86,53,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,82
201917524,12,23,6/14/2019,6,14,2019,ROGERS PT.,80,3,3,,1,1,1,4,7,5,1,20.2,21.1,204.2,143.65,0.1,96,8.56,7.77,21,204.3,143.65,0.1,102,9,7.75,56,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,87
201917525,12,23,6/14/2019,6,14,2019,ROGERS PT.,80,3,3,,1,1,1,4,7,5,1,20.2,21.1,204.2,143.65,0.1,96,8.56,7.77,21,204.3,143.65,0.1,102,9,7.75,50,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,86
201917526,12,23,6/14/2019,6,14,2019,ROGERS PT.,80,3,3,,1,1,1,4,7,5,1,20.2,21.1,204.2,143.65,0.1,96,8.56,7.77,21,204.3,143.65,0.1,102,9,7.75,45,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,85
201917527,12,24,6/17/2019,6,17,2019,Hyde Park,80,3,3,,1,1,1,4,1,3,1,21.2,20.7,206.7,146.25,0.11,96.7,8.66,7.97,20.6,207.2,146.9,0.11,94.4,8.47,7.98,46,,RECAP: 3C8.0000A33511,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,90
201917528,12,24,6/17/2019,6,17,2019,ROGERS PT.,80,3,3,,1,1,1,4,1,3,1,21.2,20.7,206.7,146.25,0.11,96.7,8.66,7.97,20.6,207.2,146.9,0.11,94.4,8.47,7.98,50,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,89
201917529,12,24,6/17/2019,6,17,2019,ROGERS PT.,80,3,3,,1,1,1,4,1,3,1,21.2,20.7,206.7,146.25,0.11,96.7,8.66,7.97,20.6,207.2,146.9,0.11,94.4,8.47,7.98,56,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,88
201917530,12,24,6/18/2019,6,18,2019,ROGERS PT.,80,3,3,,1,1,1,6,1,5,1,19.9,20.7,210.2,148.85,0.11,92.9,8.4,7.74,20.7,210.2,148.85,0.11,96.5,8.63,7.81,48,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,93
201917531,12,24,6/18/2019,6,18,2019,ROGERS PT.,80,3,3,,1,1,1,6,1,5,1,19.9,20.7,210.2,148.85,0.11,92.9,8.4,7.74,20.7,210.2,148.85,0.11,96.5,8.63,7.81,56,,No Fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,92
201917532,12,24,6/18/2019,6,18,2019,ROGERS PT.,80,3,3,,1,1,1,6,1,5,1,19.9,20.7,210.2,148.85,0.11,92.9,8.4,7.74,20.7,210.2,148.85,0.11,96.5,8.63,7.81,60,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,91
201917533,12,24,6/18/2019,6,18,2019,PYC,83,3,3,,1,1,1,6,1,10,2,,20.7,210.2,148.85,0.11,92.9,8.4,7.74,20.7,210.2,148.85,0.11,96.5,8.63,7.81,65,,No air temp. No fish,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,94
201917534,12,24,6/19/2019,6,19,2019,Hyde Park,81,3,3,,1,1,1,4,5,10,1,20.4,20.6,208.7,148.2,0.11,96.5,8.66,7.84,20.6,208.4,148.2,0.11,92,8.25,7.74,42,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,97
201917535,12,24,6/19/2019,6,19,2019,Hyde Park,81,3,3,,1,1,1,4,1,10,1,20.4,20.6,208.7,148.2,0.11,96.5,8.66,7.84,20.6,208.4,148.2,0.11,92,8.25,7.74,44,,One was let one go before processing,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,96
201917536,12,24,6/19/2019,6,19,2019,Hyde Park,81,3,3,,1,1,1,4,1,10,1,20.4,20.6,208.7,148.2,0.11,96.5,8.66,7.84,20.6,208.4,148.2,0.11,92,8.25,7.74,45,,,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,95
201917537,12,24,6/20/2019,6,20,2019,Hyde Park,81,3,3,,1,1,1,4,5,10,1,,20.72,209,148,0.11,85.2,7.63,7.82,20.64,209,148,0.11,84.7,7.6,7.83,42,,No fish; no air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,98
201917538,12,24,6/20/2019,6,20,2019,Hyde Park,81,3,3,,1,1,1,4,5,10,1,,20.72,209,148,0.11,85.2,7.63,7.82,20.64,209,148,0.11,84.7,7.6,7.83,43,,No fish; No air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,99
201917539,12,24,6/20/2019,6,20,2019,Hyde Park,81,3,3,,1,1,1,4,5,10,1,,20.72,209,148,0.11,85.2,7.63,7.82,20.64,209,148,0.11,84.7,7.6,7.83,45,,No fish; no air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,100
201917540,12,24,6/20/2019,6,20,2019,A FRAME,83,3,3,,1,1,1,4,5,10,1,,20.72,209,148,0.11,85.2,7.63,7.82,20.64,209,148,0.11,84.7,7.6,7.83,60,,No fish; no air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,101
201917541,12,24,6/20/2019,6,20,2019,A FRAME,83,3,3,,1,1,1,4,5,10,1,,20.72,209,148,0.11,85.2,7.63,7.82,20.64,209,148,0.11,84.7,7.6,7.83,60,,No fish; no air temp.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,102
201917542,12,24,6/21/2019,6,21,2019,Hyde Park,81,3,3,,1,1,1,4,1,15,1,20.1,20.8,210.2,148.2,0.11,96,8.59,7.84,20.8,209.9,148.2,0.11,97.3,8.7,8.01,43,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,105
201917543,12,24,6/21/2019,6,21,2019,Hyde Park,81,3,3,,1,1,1,4,1,15,1,20.1,20.8,210.2,148.2,0.11,96,8.59,7.84,20.8,209.9,148.2,0.11,97.3,8.7,8.01,45,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,104
201917544,12,24,6/21/2019,6,21,2019,Hyde Park,80,3,3,,1,1,1,4,1,20,1,20.1,20.8,210.2,148.2,0.11,96,8.59,7.84,20.8,209.9,148.2,0.11,97.3,8.7,8.01,47,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,103
201917545,12,24,6/21/2019,6,21,2019,A FRAME,80,3,3,,1,1,1,4,1,20,2,20.1,20.8,210.2,148.2,0.11,96,8.59,7.84,20.8,209.9,148.2,0.11,97.3,8.7,8.01,60,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,106
201917546,12,25,6/24/2019,6,24,2019,HYDE PARK,81,3,3,,1,1,1,1,0,0,1,17,21.2,219.6,154.05,0.11,100.2,8.89,8,21.1,220,154.05,0.11,99,8.81,7.92,39.5,,No fish.,Adult Atlantic Sturgeon Survey,,,,DB,JTH,CP,EH,,108
